Date,Package,Title,pkg,cum_pkgs
2019-03-30,aire.zmvm,"Download Mexico City Pollution, Wind, and Temperature Data",1,10935
2019-03-30,clustringr,Cluster Strings by Edit-Distance,1,10936
2019-03-30,DataPackageR,Construct Reproducible Analytic Data Sets as R Packages,1,10937
2019-03-30,NDP,Interactive Presentation for Working with Normal Distribution,1,10938
2019-03-30,REddyProc,Post Processing of (Half-)Hourly Eddy-Covariance Measurements,1,10939
2019-03-30,smcfcs,"Multiple Imputation of Covariates by Substantive Model
Compatible Fully Conditional Specification",1,10940
2019-03-30,unpivotr,Unpivot Complex and Irregular Data Layouts,1,10941
2019-03-31,AmigaFFH,Commodore Amiga File Format Handler,1,10942
2019-03-31,BDEsize,"Efficient Determination of Sample Size in Balanced Design of
Experiments",1,10943
2019-03-31,imfr,Download Data from the International Monetary Fund's Data API,1,10944
2019-03-31,llogistic,The L-Logistic Distribution,1,10945
2019-03-31,LNIRT,LogNormal Response Time Item Response Theory Models,1,10946
2019-03-31,nhds,National Hospital Discharge Survey 2010 Data,1,10947
2019-03-31,priceR,Regular Expressions for Prices and Currencies,1,10948
2019-04-01,adoption,Modelling Adoption Process in Marketing,1,10949
2019-04-01,alfred,"Downloading Time Series from ALFRED Database for Various
Vintages",1,10950
2019-04-01,bedr,"Genomic Region Processing using Tools Such as 'BEDTools',
'BEDOPS' and 'Tabix'",1,10951
2019-04-01,cheese,Tools for Intuitive and Flexible Statistical Analysis Workflows,1,10952
2019-04-01,desctable,Produce Descriptive and Comparative Tables Easily,1,10953
2019-04-01,EValue,"Sensitivity Analyses for Unmeasured Confounding or Selection
Bias in Observational Studies and Meta-Analyses",1,10954
2019-04-01,extRemes,Extreme Value Analysis,1,10955
2019-04-01,grplassocat,"Standardization for Group Lasso Models with Categorical
Predictors",1,10956
2019-04-01,gwer,Geographically Weighted Elliptical Regression,1,10957
2019-04-01,hurricaneexposure,"Explore and Map County-Level Hurricane Exposure in the United
States",1,10958
2019-04-01,lawstat,"Tools for Biostatistics, Public Policy, and Law",1,10959
2019-04-01,lisa,Color Palettes from Color Lisa,1,10960
2019-04-01,MAP,Multimodal Automated Phenotyping,1,10961
2019-04-01,NMOF,Numerical Methods and Optimization in Finance,1,10962
2019-04-01,opencv,Bindings to 'OpenCV' Computer Vision Library,1,10963
2019-04-01,OptimalCutpoints,Computing Optimal Cutpoints in Diagnostic Tests,1,10964
2019-04-01,PublicationBias,Sensitivity Analysis for Publication Bias in Meta-Analyses,1,10965
2019-04-01,rhoR,Rho for Inter Rater Reliability,1,10966
2019-04-01,rPraat,Interface to Praat,1,10967
2019-04-01,simrel,Simulation of Multivariate Linear Model Data,1,10968
2019-04-01,siplab,Spatial Individual-Plant Modelling,1,10969
2019-04-01,smbinning,Scoring Modeling and Optimal Binning,1,10970
2019-04-01,spatialreg,Spatial Regression Analysis,1,10971
2019-04-01,STAT,Interactive Document for Working with Basic Statistical Analysis,1,10972
2019-04-01,survival,Survival Analysis,1,10973
2019-04-01,Umoments,Unbiased Central Moment Estimates,1,10974
2019-04-01,WRSS,Water Resources System Simulator,1,10975
2019-04-02,ALA4R,Atlas of Living Australia (ALA) Data and Resources in R,1,10976
2019-04-02,brglm,Bias Reduction in Binomial-Response Generalized Linear Models,1,10977
2019-04-02,conting,Bayesian Analysis of Contingency Tables,1,10978
2019-04-02,crblocks,Categorical Randomized Block Data Analysis,1,10979
2019-04-02,distillery,"Method Functions for Confidence Intervals and to Distill
Information from an Object",1,10980
2019-04-02,eba,Elimination-by-Aspects Models,1,10981
2019-04-02,EmissV,Vehicular Emissions by Top-Down Methods,1,10982
2019-04-02,gaston,"Genetic Data Handling (QC, GRM, LD, PCA) & Linear Mixed Models",1,10983
2019-04-02,gganimate,A Grammar of Animated Graphics,1,10984
2019-04-02,ggpmisc,Miscellaneous Extensions to 'ggplot2',1,10985
2019-04-02,GPCMlasso,"Differential Item Functioning in Generalized Partial Credit
Models",1,10986
2019-04-02,gscounts,Group Sequential Designs with Negative Binomial Outcomes,1,10987
2019-04-02,MetaSKAT,Meta Analysis for SNP-Set (Sequence) Kernel Association Test,1,10988
2019-04-02,mlbgameday,Tools to Gather Data from Major League Baseball Advanced Media,1,10989
2019-04-02,network,Classes for Relational Data,1,10990
2019-04-02,nmfem,NMF-EM Algorithm,1,10991
2019-04-02,org,Organising Projects,1,10992
2019-04-02,ptsuite,Tail Index Estimation for Power Law Distributions,1,10993
2019-04-02,SCBiclust,"Identifies Mean, Variance, and Hierarchically Clustered
Biclusters",1,10994
2019-04-02,steps,Spatially- and Temporally-Explicit Population Simulator,1,10995
2019-04-02,SUMMER,Spatio-Temporal Under-Five Mortality Methods for Estimation,1,10996
2019-04-02,ukpolice,Download Data on UK Police and Crime,1,10997
2019-04-03,aniDom,Inferring Dominance Hierarchies and Estimating Uncertainty,1,10998
2019-04-03,bmrm,Bundle Methods for Regularized Risk Minimization Package,1,10999
2019-04-03,elect,Estimation of Life Expectancies Using Multi-State Models,1,11000
2019-04-03,mmabig,Multiple Mediation Analysis for Big Data Sets,1,11001
2019-04-03,pcmabc,"Approximate Bayesian Computations for Phylogenetic Comparative
Methods",1,11002
2019-04-03,profileModel,Profiling Inference Functions for Various Model Classes,1,11003
2019-04-03,RandVar,Implementation of Random Variables,1,11004
2019-04-03,RefManageR,Straightforward 'BibTeX' and 'BibLaTeX' Bibliography Management,1,11005
2019-04-03,RiverLoad,Load Estimation of River Compounds with Different Methods,1,11006
2019-04-03,rpsftm,Rank Preserving Structural Failure Time Models,1,11007
2019-04-03,suncalc,"Compute Sun Position, Sunlight Phases, Moon Position and Lunar
Phase",1,11008
2019-04-04,adnuts,No-U-Turn MCMC Sampling for 'ADMB' and 'TMB' Models,1,11009
2019-04-04,agricolae,Statistical Procedures for Agricultural Research,1,11010
2019-04-04,armada,"A Statistical Methodology to Select Covariates in
High-Dimensional Data under Dependence",1,11011
2019-04-04,calcWOI,Calculates the Wavelet-Based Organization Index,1,11012
2019-04-04,chartql,Simplified Language for Plots and Charts,1,11013
2019-04-04,CoxPhLb,Analyzing Right-Censored Length-Biased Data,1,11014
2019-04-04,CRFCSD,"Mixture Cure Generalized Odds Ratio Frailty Models for Clustered
Current Status Data",1,11015
2019-04-04,distrEllipse,S4 Classes for Elliptically Contoured Distributions,1,11016
2019-04-04,dsa,Seasonal Adjustment of Daily Time Series,1,11017
2019-04-04,dynparam,Creating Meta-Information for Parameters,1,11018
2019-04-04,ebirdst,Access and Analyze eBird Status and Trends Data,1,11019
2019-04-04,flagr,Implementation of Flag Aggregation,1,11020
2019-04-04,geneHummus,A Pipeline to Define Gene Families in Legumes and Beyond,1,11021
2019-04-04,hglm,Hierarchical Generalized Linear Models,1,11022
2019-04-04,hglm.data,Data for the 'hglm' Package,1,11023
2019-04-04,hydra,Hyperbolic Embedding,1,11024
2019-04-04,llbayesireg,The L-Logistic Bayesian Regression,1,11025
2019-04-04,SADISA,"Species Abundance Distributions with Independent-Species
Assumption",1,11026
2019-04-04,saotd,Sentiment Analysis of Twitter Data,1,11027
2019-04-04,TreeBUGS,Hierarchical Multinomial Processing Tree Modeling,1,11028
2019-04-04,TSEtools,Download and Manage Data from Tehran Stock Exchange,1,11029
2019-04-04,unifDAG,Uniform Sampling of Directed Acyclic Graphs,1,11030
2019-04-04,wikisourcer,Download Public Domain Works from Wikisource,1,11031
2019-04-05,argo,"Accurate Estimation of Influenza Epidemics using Google Search
Data",1,11032
2019-04-05,cplots,Plots for Circular Data,1,11033
2019-04-05,DHS.rates,Calculates Demographic Indicators,1,11034
2019-04-05,dynamichazard,Dynamic Hazard Models using State Space Models,1,11035
2019-04-05,FlowScreen,Daily Streamflow Trend and Change Point Screening,1,11036
2019-04-05,geonetwork,Geographic Networks,1,11037
2019-04-05,hopit,"Hierarchical Ordered Probit Models with Application to Reporting
Heterogeneity",1,11038
2019-04-05,keras,R Interface to 'Keras',1,11039
2019-04-05,lconnect,Simple Tools to Compute Landscape Connectivity Metrics,1,11040
2019-04-05,mnlfa,Moderated Nonlinear Factor Analysis,1,11041
2019-04-05,networkDynamic,Dynamic Extensions for Network Objects,1,11042
2019-04-05,pkgnet,Get Network Representation of an R Package,1,11043
2019-04-05,RadData,Nuclear Decay Data for Dosimetric Calculations - ICRP 107,1,11044
2019-04-05,rfVarImpOOB,Unbiased Variable Importance for Random Forests,1,11045
2019-04-06,ExPanDaR,Explore Panel Data Interactively,1,11046
2019-04-06,FinTS,Companion to Tsay (2005) Analysis of Financial Time Series,1,11047
2019-04-06,IBDsim,Simulation of Chromosomal Regions Shared by Family Members,1,11048
2019-04-06,isoband,"Generate Isolines and Isobands from Regularly Spaced Elevation
Grids",1,11049
2019-04-06,MLML2R,"Maximum Likelihood Estimation of DNA Methylation and
Hydroxymethylation Proportions",1,11050
2019-04-06,ProPublicaR,Access Functions for ProPublica's APIs,1,11051
2019-04-06,quadmesh,Quadrangle Mesh,1,11052
2019-04-06,sandwich,Robust Covariance Matrix Estimators,1,11053
2019-04-06,sugrrants,Supporting Graphs for Analysing Time Series,1,11054
2019-04-06,syntaxr,An 'SPSS' Syntax Generator for Multi-Variable Manipulation,1,11055
2019-04-06,tRophicPosition,Bayesian Trophic Position Calculation with Stable Isotopes,1,11056
2019-04-06,virtuoso,Interface to 'Virtuoso' using 'ODBC',1,11057
2019-04-07,adehabitatHR,Home Range Estimation,1,11058
2019-04-07,adehabitatHS,Analysis of Habitat Selection by Animals,1,11059
2019-04-07,adehabitatLT,Analysis of Animal Movements,1,11060
2019-04-07,adehabitatMA,Tools to Deal with Raster Maps,1,11061
2019-04-07,Binarize,Binarization of One-Dimensional Data,1,11062
2019-04-07,BiTrinA,Binarization and Trinarization of One-Dimensional Data,1,11063
2019-04-07,broom,Convert Statistical Analysis Objects into Tidy Tibbles,1,11064
2019-04-07,countToFPKM,"Convert Counts to Fragments per Kilobase of Transcript per
Million (FPKM)",1,11065
2019-04-07,DatabaseConnectorJars,JAR Dependencies for the 'DatabaseConnector' Package,1,11066
2019-04-07,ddalpha,Depth-Based Classification and Calculation of Data Depth,1,11067
2019-04-07,enviPat,"Isotope Pattern, Profile and Centroid Calculation for Mass
Spectrometry",1,11068
2019-04-07,fourierin,Computes Numeric Fourier Integrals,1,11069
2019-04-07,GFORCE,"Clustering and Inference Procedures for High-Dimensional Latent
Variable Models",1,11070
2019-04-07,KSPM,Kernel Semi-Parametric Models,1,11071
2019-04-07,kst,Knowledge Space Theory,1,11072
2019-04-07,leafpop,"Include Tables, Images and Graphs in Leaflet Pop-Ups",1,11073
2019-04-07,pbdMPI,Programming with Big Data – Interface to MPI,1,11074
2019-04-07,pendensity,Density Estimation with a Penalized Mixture Approach,1,11075
2019-04-07,postinfectious,"Estimating the Incubation Period Distribution of Post-Infectious
Syndrome",1,11076
2019-04-07,PP,Person Parameter Estimation,1,11077
2019-04-07,Rblpapi,R Interface to 'Bloomberg',1,11078
2019-04-07,treespace,Statistical Exploration of Landscapes of Phylogenetic Trees,1,11079
2019-04-08,attempt,Tools for Defensive Programming,1,11080
2019-04-08,cgraph,Computational Graphs,1,11081
2019-04-08,comf,Functions for Thermal Comfort Research,1,11082
2019-04-08,emdi,Estimating and Mapping Disaggregated Indicators,1,11083
2019-04-08,evolqg,Tools for Evolutionary Quantitative Genetics,1,11084
2019-04-08,foretell,"Projecting Customer Retention Based on Fader and Hardie
Probability Models",1,11085
2019-04-08,GetHFData,Download and Aggregate High Frequency Trading Data from Bovespa,1,11086
2019-04-08,jtools,Analysis and Presentation of Social Scientific Data,1,11087
2019-04-08,KenSyn,"Knowledge Synthesis in Agriculture - From Experimental Network
to Meta-Analysis",1,11088
2019-04-08,lagsarlmtree,Spatial Lag Model Trees,1,11089
2019-04-08,LeArEst,Border and Area Estimation of Data Measured with Additive Error,1,11090
2019-04-08,ProjectManagement,Management of Deterministic and Stochastic Projects,1,11091
2019-04-08,rhub,Connect to 'R-hub',1,11092
2019-04-08,RobExtremes,Optimally Robust Estimation for Extreme Value Distributions,1,11093
2019-04-08,sboost,Machine Learning with AdaBoost on Decision Stumps,1,11094
2019-04-08,shinydashboardPlus,Add More 'AdminLTE2' Components to 'shinydashboard',1,11095
2019-04-08,simLife,Simulation of Fatigue Lifetimes,1,11096
2019-04-08,TreeSim,Simulating Phylogenetic Trees,1,11097
2019-04-08,unival,"Assessing Essential Unidimensionality Using External Validity
Information",1,11098
2019-04-09,CEAmarkov,Cost-Effectiveness Analysis using Markov Models,1,11099
2019-04-09,crank,Completing Ranks,1,11100
2019-04-09,DCG,"Data Cloud Geometry (DCG): Using Random Walks to Find Community
Structure in Social Network Analysis",1,11101
2019-04-09,fst,Lightning Fast Serialization of Data Frames for R,1,11102
2019-04-09,ggiraph,Make 'ggplot2' Graphics Interactive,1,11103
2019-04-09,gluvarpro,"Glucose Variability Measures from Continuous Glucose Monitoring
Data",1,11104
2019-04-09,gremlin,Mixed-Effects REML Incorporating Generalized Inverses,1,11105
2019-04-09,lmreg,"Data and Functions Used in Linear Models and Regression with R:
An Integrated Approach",1,11106
2019-04-09,MendelianRandomization,Mendelian Randomization Package,1,11107
2019-04-09,MuMIn,Multi-Model Inference,1,11108
2019-04-09,mvgraphnorm,Multivariate Gaussian Graphical Model Analysis,1,11109
2019-04-09,noaastormevents,Explore NOAA Storm Events Database,1,11110
2019-04-09,pracma,Practical Numerical Math Functions,1,11111
2019-04-09,prettyR,Pretty Descriptive Stats,1,11112
2019-04-09,rainfarmr,Stochastic Precipitation Downscaling with the RainFARM Method,1,11113
2019-04-09,reinforcelearn,Reinforcement Learning,1,11114
2019-04-09,RHMS,Hydrologic Modelling System for R Users,1,11115
2019-04-09,RIA,Radiomics Image Analysis Toolbox for Medial Images,1,11116
2019-04-09,sigmajs,Interface to 'Sigma.js' Graph Visualization Library,1,11117
2019-04-09,spinifex,"Manual Tours, Manual Control of Dynamic Projections of Numeric
Multivariate Data",1,11118
2019-04-09,ssh,Secure Shell (SSH) Client for R,1,11119
2019-04-09,STRAH,Short Tandem Repeats Analysis of Hotspot Zones,1,11120
2019-04-09,SurrogateOutcome,"Estimation of the Proportion of Treatment Effect Explained by
Surrogate Outcome Information",1,11121
2019-04-09,tbm,Transformation Boosting Machines,1,11122
2019-04-09,tfdatasets,Interface to 'TensorFlow' Datasets,1,11123
2019-04-09,TSHRC,Two Stage Hazard Rate Comparison,1,11124
2019-04-09,TULIP,A Toolbox for Linear Discriminant Analysis with Penalties,1,11125
2019-04-10,ChannelAttribution,Markov Model for the Online Multi-Channel Attribution Problem,1,11126
2019-04-10,chromoMap,Interactive Visualization and Mapping of Chromosomes,1,11127
2019-04-10,cinterpolate,Interpolation From C,1,11128
2019-04-10,deductive,Data Correction and Imputation Using Deductive Methods,1,11129
2019-04-10,HDPenReg,High-Dimensional Penalized Regression,1,11130
2019-04-10,MetaUtility,Utility Functions for Conducting and Reporting Meta-Analysis,1,11131
2019-04-10,micar,'Mica' Data Web Portal Client,1,11132
2019-04-10,microsynth,Synthetic Control Methods with Micro- And Meso-Level Data,1,11133
2019-04-10,MOTE,Effect Size and Confidence Interval Calculator,1,11134
2019-04-10,MRFcov,Markov Random Fields with Additional Covariates,1,11135
2019-04-10,plotly,Create Interactive Web Graphics via 'plotly.js',1,11136
2019-04-10,rdnb,"R Interface to the 'Deutsche Nationalbibliothek (German National
Library) API'",1,11137
2019-04-10,stemmatology,Stemmatological Analysis of Textual Traditions,1,11138
2019-04-10,tpr,Temporal Process Regression,1,11139
2019-04-10,TR8,A Tool for Downloading Functional Traits Data for Plant Species,1,11140
2019-04-11,bdclean,"A User-Friendly Biodiversity Data Cleaning App for the
Inexperienced R User",1,11141
2019-04-11,broman,Karl Broman's R Code,1,11142
2019-04-11,CaPO4Sim,"A Virtual Patient Simulator in the Context of Calcium and
Phosphate Homeostasis",1,11143
2019-04-11,cogmapr,Cognitive Mapping Tools Based on Coding of Textual Sources,1,11144
2019-04-11,diagmeta,"Meta-Analysis of Diagnostic Accuracy Studies with Several
Cutpoints",1,11145
2019-04-11,eiPartialID,Ecological Regression with Partial Identification,1,11146
2019-04-11,elastic,General Purpose Interface to 'Elasticsearch',1,11147
2019-04-11,entropart,Entropy Partitioning to Measure Diversity,1,11148
2019-04-11,ePCR,Ensemble Penalized Cox Regression for Survival Prediction,1,11149
2019-04-11,epidata,"Tools to Retrieve Economic Policy Institute Data Library
Extracts",1,11150
2019-04-11,eurostat,Tools for Eurostat Open Data,1,11151
2019-04-11,futility,"Interim Analysis of Operational Futility in Randomized Trials
with Time-to-Event Endpoints and Fixed Follow-Up",1,11152
2019-04-11,HDclust,"Clustering High Dimensional Data with Hidden Markov Model on
Variable Blocks",1,11153
2019-04-11,kde1d,Univariate Kernel Density Estimation,1,11154
2019-04-11,ksNN,K* Nearest Neighbors Algorithm,1,11155
2019-04-11,kstIO,Knowledge Space Theory Input/Output,1,11156
2019-04-11,lpirfs,Local Projections Impulse Response Functions,1,11157
2019-04-11,permutations,The Symmetric Group: Permutations of a Finite Set,1,11158
